título_2015;links_2015;autores;code_area;area;id_doc
PASS-THROUGH DA TAXA DE CÂMBIO PARA A INFLAÇÃO NO BRASIL: UM ESTUDO ECONOMÉTRICO UTILIZANDO O FILTRO DE KALMAN ;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-f13033dd45cbabe954809d383ed3b91f.docx;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc176
PRECAUTIONARY AND LONG RUN RISKS FOR AN OPEN ECONOMY;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-887813816865ca5775e2c65504c3ebf6.pdf;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc177
PREVISÕES DENTRO E FORA DA AMOSTRA DA REGRA DE TAYLOR UTILIZANDO FATORES COMUNS PARA O PERÍODO DE 2002:02 À 2015:04;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-1741286da580ff40bcd8e1f32048e4d9.pdf;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc178
RESERVE REQUIREMENTS AS A MACROPRUDENTIAL INSTRUMENT IN BRAZIL AND COLOMBIA: SOME EMPIRICAL EVIDENCE ;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-4069f8d0cdfd9df2427379f70080c9d1.pdf;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc179
TAXATION, CREDIT CONSTRAINTS AND THE INFORMAL ECONOMY;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-6d846bf9a14cb49f47ed769c6d10c794.pdf;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc180
TENDÊNCIAS E CICLOS COMUNS ENTRE AS INFLAÇÕES DAS REGIÕES METROPOLITANAS DO BRASIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-701336a5db8e83beb6a0fe43c5b116d8.pdf;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc181
THE EFFECTIVENESS OF MONETARY POLICY IN THE LONG RUN: A KALECKIAN MODEL OF INFLATION, DISTRIBUTIVE CONFLICT, INCREASING RISK AND CREDIT RATIONING;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-204c00e9350ba52a1234eb88a4d74ef0.pdf;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc182
TRILEMA DA ECONOMIA ABERTA NA AMÉRICA LATINA;http://www.anpec.org.br/encontro/2015/submissao/files_I/i4-234afbd1fa1e49f01fb7a27cc59f72dc.pdf;;i4;Área 4 - Macroeconomia, economia monetária e finanças;doc183
ANTICIPATIONS OF THE KALDOR-PAZOS-SIMONSEN MECHANISM;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-d04ddccdebe84369c00eb5715b9401fc.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc184
BASES DO NACIONALISMO ECONÔMICO EM FRIEDRICH LIST ;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-69618549ca578219b6603e6bcc90380a.doc;;i1;Área 1 - História do pensamento econômico e metodologia;doc185
ESTABILIDADE MONETÁRIA E CEPAL: A HETEROGENEIDADE DO PENSAMENTO ESTRUTURALISTA LATINO-AMERICANO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-1aee4e9e5a759894b74d41d7967a3af3.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc186
FROM REAL BUSINESS CYCLE AND NEW KEYNESIAN TO DSGE MACROECONOMICS: FACTS AND MODELS IN THE EMERGENCE OF A CONSENSUS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-b7ec13db8e6cd94a21dd27c61b37211f.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc187
FUNDING POLICY RESEARCH UNDER “DISTASTEFUL REGIMES”: THE FORD FOUNDATION AND THE SOCIAL SCIENCES AT THE UNIVERSITY OF BRASÍLIA;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-3664c5249da396b176434acb95c487c4.docx;;i1;Área 1 - História do pensamento econômico e metodologia;doc188
INSTITUIÇÕES, PREFERÊNCIAS E HISTÓRIA NA PERSPECTIVA DE BOWLES E GINTIS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-2088e46930b07969f1f73c8d28654bcd.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc189
LÓGICA DA INVESTIGAÇÃO CIENTÍFICA E PROCESSO EVOLUCIONÁRIO: CONTRIBUIÇÕES PARA UM MODELO ABDUTIVO-INDICIÁRIO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-38ae88a2ab46c38a50a84293fea4b03f.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc190
MAPEANDO O PÓS-KEYNESIANISMO: UMA ABORDAGEM CIENCIOMÉTRICA;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-da29ac8b85922e858981a71fd697cb22.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc191
O CLUBE DE ECONOMISTAS E A REVISTA ECONÔMICA BRASILEIRA (1955-1962): UM EPISÓDIO NA HISTÓRIA DO DESENVOLVIMENTISMO NACIONALISTA NO BRASIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-c104a501614cd5d1c65f7315055b3137.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc192
PIGOU ON WAR FINANCE AND STATE ACTION;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-1b0ece3e75b3d5d00448182eff8f511c.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc193
RESOLUÇÃO DE MODELOS COM CONSISTÊNCIA ENTRE ESTOQUES E FLUXOS E A INCOMPATIBILIDADE ENTRE OS CONCEITOS DE INCERTEZA E DE ESTADO ESTACIONÁRIO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-3780ef86b3957b8d3b59acd8f7b55560.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc194
THE FIRST KEYNESIAN REACTIONS TO LUCAS’S MACROECONOMICS OF EQUILIBRIUM;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-9d8db8d1be58d1b4fa0f3aae6669d7b5.docx;;i1;Área 1 - História do pensamento econômico e metodologia;doc195
THE PHYSIOLOGICAL ROOTS OF THE TABLEAU ÉCONOMIQUE;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-a2ad21c2db0ad0dec204bea186d63de4.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc196
UMA ANÁLISE SOBRE A ABORDAGEM INSTITUCIONAL DE HAYEK E ALGUNS DE SEUS CONCEITOS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i1-5635c830c0bf5d078afcbe1f688c1482.pdf;;i1;Área 1 - História do pensamento econômico e metodologia;doc197
ASPECTOS EQUITATIVOS E EFICIENTES DAS TRANSFERÊNCIAS INTERGOVERNAMENTAIS: UMA INVESTIGAÇÃO PARA OS MUNICÍPIOS BRASILEIROS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-362ead0bda43883d63aaf90342b0568e.pdf;;i5;Área 5 - Economia do setor público;doc198
COMMON LABOR MARKET, ATTACHMENT AND SPILLOVERS IN A LARGE FEDERATION;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-37e81ce5037201c32be23efe5d532c07.docx;;i5;Área 5 - Economia do setor público;doc199
COMO A ECONOMIA INFORMAL AFETA A TAXAÇÃO ÓTIMA DO CAPITAL?;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-bb7e5f0ec5f3a6b81affcd1491dd2ba4.pdf;;i5;Área 5 - Economia do setor público;doc200
EXOGENOUS COMMODITY SHOCKS AND THE ELECTORAL RETURNS TO OFFICE: EVIDENCE FROM BRAZIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-36850bc2ed0a5bfd1cd0898d2465ae6a.pdf;;i5;Área 5 - Economia do setor público;doc201
FISCAL FEDERALISM AND ELECTORAL CHOICE IN BRAZILIAN MUNICIPALITIES;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-6d49d0ad761b9e09fe52ac9bcc7b305e.pdf;;i5;Área 5 - Economia do setor público;doc202
GASTOS EM EDUCAÇÃO: MAIS RECURSOS SEM GESTÃO?;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-e139801afaa60b7f6a7fbaaaff9597d2.pdf;;i5;Área 5 - Economia do setor público;doc203
GOVERNMENT SPENDING ON EARLY CHILDHOOD IN BRAZIL: EQUITY AND EFFICIENCY CHALLENGES;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-2a192b03e846a261b0b68f37db239088.pdf;;i5;Área 5 - Economia do setor público;doc204
MENSURAÇÃO DE EFICIÊNCIA NOS SERVIÇOS ESTADUAIS E DISTRITAIS DE SEGURANÇA PÚBLICA: UMA ABORDAGEM MISTA DEA-SFA EM TRÊS ESTÁGIOS ;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-d086cad5679212fddafa230c6ae8322c.pdf;;i5;Área 5 - Economia do setor público;doc205
MORE MONEY, MORE QUALITY? IMPACT OF AN UNCONDITIONAL TRANSFER ON APPROVAL RATES, NATIONAL EXAM RESULTS AND IDEB;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-213f1b420c74ab00775b925c3425accc.pdf;;i5;Área 5 - Economia do setor público;doc206
MUNICIPALIZAÇÃO PLENA DOS SERVIÇOS DE SANEAMENTO BÁSICO EM MATO GROSSO: EFEITOS E CONDIÇÕES DE DESEMPENHO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-3ce7d592a93dbb1dd84504238f4dd76a.pdf;;i5;Área 5 - Economia do setor público;doc207
RELAÇÃO ENTRE A DISPOSIÇÃO FINAL DOS RESÍDUOS SÓLIDOS URBANOS E A SAÚDE NOS MUNICÍPIOS BRASILEIROS E PAULISTAS: DESAFIO PARA AS POLÍTICAS PÚBLICAS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-dfa11f2dcf09a21bbf92dde276df3761.pdf;;i5;Área 5 - Economia do setor público;doc208
SUSTENTABILIDADE DA DÍVIDA PÚBLICA BRASILEIRA: UMA ANÁLISE SOB DIVERSOS CONCEITOS DE SUPERÁVIT PRIMÁRIO E ENDIVIDAMENTO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-af7dd6d69c10d958bb6303c3cbcf1a47.pdf;;i5;Área 5 - Economia do setor público;doc209
THE IMPACT OF THE BOLSA FAMÍLIA PROGRAM ON THE LABOR MARKET IN BRAZIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-9011215b9a803e1ba43137fd3af69ab7.docx;;i5;Área 5 - Economia do setor público;doc210
TRANSFERS AND MARGINAL COST OF PUBLIC FUNDING: EMPIRICAL EVIDENCE FOR LOCAL GOVERNMENTS IN BRAZIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-ce798ba9197d0d5d96c0a2470aac7cdb.docx;;i5;Área 5 - Economia do setor público;doc211
UMA ANÁLISE DA INTERAÇÃO ENTRE EMPRESAS NAS CONTRIBUIÇÕES DE CAMPANHAS PARA OBTENÇÃO DE CONTRATOS COM O GOVERNO FEDERAL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-f8b178b313e4933b1c9e52baa7fde406.pdf;;i5;Área 5 - Economia do setor público;doc212
UMA AVALIAÇÃO EMPÍRICA DOS EFEITOS DOS EMPRÉSTIMOS DO BNDES AOS GOVERNOS MUNICIPAIS BRASILEIROS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-adbe598dc95e01b0cf3285b1782cf2db.pdf;;i5;Área 5 - Economia do setor público;doc213
UMA INVESTIGAÇÃO SOBRE A FOCALIZAÇÃO DO PROGRAMA BOLSA FAMÍLIA E SEUS DETERMINANTES IMEDIATOS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-10910d5a00501eae59b123722b2d5228.pdf;;i5;Área 5 - Economia do setor público;doc214
YARDSTICK COMPETITION E A DISCIPLINA ELEITORAL NO PROGRAMA BOLSA FAMÍLIA;http://www.anpec.org.br/encontro/2015/submissao/files_I/i5-c4525964009aefd7f9ba8c160fe22550.pdf;;i5;Área 5 - Economia do setor público;doc215
ASPECTOS HISTÓRICOS DOS EFEITOS DA EVOLUÇÃO DO SALÁRIO MÍNIMO, DO MERCADO DE TRABALHO E DA ESTRUTURA TRIBUTÁRIA SOBRE O PERFIL DISTRIBUTIVO BRASILEIRO DESDE MEADOS DO SÉCULO XX;http://www.anpec.org.br/encontro/2015/submissao/files_I/i3-93e29ecec918cd89d294b2bc5bbfe9be.pdf;;i3;Área 3 - História econômica;doc216
ATÉ QUE A CONFIANÇA NOS SEPARE: NOVOS ELEMENTOS SOBRE O MERCADO DE CRÉDITO DO RIO DE JANEIRO DURANTE O SÉCULO XVIII;http://www.anpec.org.br/encontro/2015/submissao/files_I/i3-bbee75cb49329e1796be456d5bc414bc.docx;;i3;Área 3 - História econômica;doc217
DA FALÊNCIA À LIDERANÇA: A TRAJETÓRIA DO GRUPO VOTORANTIM NO SETOR TÊXTIL PAULISTA (1918-1939);http://www.anpec.org.br/encontro/2015/submissao/files_I/i3-ece7abef006940e35dec85b5e733b0ca.pdf;;i3;Área 3 - História econômica;doc218
DINÂMICA DOS FINANCIAMENTOS: ESCRITURAS DE EMPRÉSTIMOS PAULISTANAS (1912-1928);http://www.anpec.org.br/encontro/2015/submissao/files_I/i3-b3e2514088cc64bfd1121165e8ee7380.pdf;;i3;Área 3 - História econômica;doc219
MOEDA, CRÉDITO BANCÁRIO E RECUPERAÇÃO ECONÔMICA NA DÉCADA DE 1930;http://www.anpec.org.br/encontro/2015/submissao/files_I/i3-718734a98507987b85314b44e9c52f11.pdf;;i3;Área 3 - História econômica;doc220
STRUCTURAL ANALYSIS OF THE ECONOMIC DECLINE AND COLLAPSE OF THE SOVIET UNION;http://www.anpec.org.br/encontro/2015/submissao/files_I/i3-186e370d13d34b7043cb737da8d75390.pdf;;i3;Área 3 - História econômica;doc221
COMO AS MUDANÇAS DE TRABALHO E RENDA DOS PAIS AFETAM AS ESCOLHAS ENTRE ESTUDO E TRABALHO DOS JOVENS?;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-a79a7f6f3956381a8015360db7d08141.pdf;;i13;Área 13 - Economia do trabalho;doc222
EFEITOS DA AMPLIAÇÃO DOS DIREITOS TRABALHISTAS SOBRE A FORMALIZAÇÃO, JORNADA DE TRABALHO E SALÁRIOS DAS EMPREGADAS DOMÉSTICAS ;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-3673094cd66ddd35f756a3027c0ef45d.pdf;;i13;Área 13 - Economia do trabalho;doc223
EFICÁCIA MIGRATÓRIA NO MERCADO DE TRABALHO: EVIDÊNCIA PARA O BRASIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-7fb12cee8230f4bb1f8a9552125956ff.pdf;;i13;Área 13 - Economia do trabalho;doc224
EFICIÊNCIA NOS CANAIS DE PROCURA PARA O MERCADO DE TRABALHO BRASILEIRO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-eb1bcaccb66122887a447dc58dd3c938.pdf;;i13;Área 13 - Economia do trabalho;doc225
FORMAÇÃO TÉCNICA E O MERCADO DE TRABALHO: A MELHORIA DO MATCHING ENTRE CURSOS OFERTADOS E AS VAGAS NO MERCADO DE TRABALHO A PARTIR DOS DIFERENCIAIS DE SALÁRIOS DAS OCUPAÇÕES DE NÍVEL MÉDIO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-454ecf8235b872602f226b1a86767391.docx;;i13;Área 13 - Economia do trabalho;doc226
O IMPACTO DA QUEDA NA ROTATIVIDADE SOBRE A PRODUTIVIDADE DO TRABALHO NO BRASIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-33464968fa011f73c895cdd2106d2c7e.docx;;i13;Área 13 - Economia do trabalho;doc227
O PAPEL DAS OCUPAÇÕES NA DESIGUALDADE SALARIAL BRASILEIRA: UMA ANÁLISE DA EVOLUÇÃO RECENTE ENTRE TRABALHADORES DE ALTA QUALIFICAÇÃO;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-fb8d967418555d2a0844e299d28b9f4a.pdf;;i13;Área 13 - Economia do trabalho;doc228
O SALÁRIO MÍNIMO E A OFERTA DE TRABALHO DAS FAMÍLIAS POBRES: UMA ABORDAGEM COLETIVA COM OS DADOS DA PNAD CONTÍNUA (2012-2015);http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-91862f3341f0c2fa67f1a445c2f38ac1.pdf;;i13;Área 13 - Economia do trabalho;doc229
OCCUPATIONAL STRUCTURE AND THE SOURCES OF INCOME INEQUALITY: A COMPARISON BETWEEN BRAZIL AND THE U.S.;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-264dbed27475309ca5ebf609643dc411.pdf;;i13;Área 13 - Economia do trabalho;doc230
OKUN’S LAW AND LABOR PRODUCTIVITY IN BRAZIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-6c3fef11ebb4dfbc3a7536abe436e004.pdf;;i13;Área 13 - Economia do trabalho;doc231
PRACTICE LOCATION OF PHYSICIANS: A DISCRETE CHOICE MODEL APPROACH.;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-a638367d6611baa5ac62ca9782b4d590.pdf;;i13;Área 13 - Economia do trabalho;doc232
PRONATEC BOLSA-FORMAÇÃO - UMA AVALIAÇÃO INICIAL SOBRE REINSERÇÃO NO MERCADO DE TRABALHO FORMAL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-b96b730ed095ec6aec5c375de1e9d6dd.pdf;;i13;Área 13 - Economia do trabalho;doc233
THE EFFECT OF LABOR INSPECTIONS ON REDUCING CHILD LABOR IN BRAZIL;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-4584c616bf7b0c79a6d58d17c18c20db.pdf;;i13;Área 13 - Economia do trabalho;doc234
THE INS AND OUTS OF UNEMPLOYMENT IN A DUAL LABOR MARKET;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-3415da9a09aef2818895b50c655c0f46.pdf;;i13;Área 13 - Economia do trabalho;doc235
TRABALHO E BEM-ESTAR: UMA COMPARAÇÃO ENTRE CASAIS HETEROSSEXUAIS E HOMOAFETIVOS BRASILEIROS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-28d6a1f6ba7a92c52d0afad935dac8ea.pdf;;i13;Área 13 - Economia do trabalho;doc236
"TRABALHO INFANTIL E TEORIA DO ""U INVERTIDO"": EVIDÊNCIAS PARA O BRASIL";http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-12755c8a2878cc127830412d29c931fe.pdf;;i13;Área 13 - Economia do trabalho;doc237
UMA ANÁLISE DO RETORNO DA ESCOLARIDADE DOS JOVENS POR CLASSE DE RENDA: 1997-2012;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-98577035e133cf7ba2228b2a281aa8e5.pdf;;i13;Área 13 - Economia do trabalho;doc238
WAGE DISCRIMINATION IN BRAZIL: INFERENCES BASED ON UNCONDITIONAL QUANTILE REGRESSIONS;http://www.anpec.org.br/encontro/2015/submissao/files_I/i13-aa96e03d3b48bcc03d59e527c29dc269.pdf;;i13;Área 13 - Economia do trabalho;doc239
A Reconstrução da Indústria Brasileira: A Conexãoentre o Regime Macroeconômico e a Política Industrial;uploads/AReconstrucaodaIndustriaBrasileira.pdf;;;;doc240
